Well Name,Field Name,Timestamp,Production_1D,Production_7D,Production Target,Average Cycle Time
Tango-30,Alpha 2,2024-02-18T00:00:00+00:00,409.4896229,66.72939485,409.4896229,null
Tango-30,Alpha 2,2024-02-19T00:00:00+00:00,308.4519583,105.2858896,308.4519583,null
Tango-30,Alpha 2,2024-02-20T00:00:00+00:00,0.332520316,105.3274547,0.332520316,null
Tango-30,Alpha 2,2024-02-21T00:00:00+00:00,0,105.3274547,0,null
Tango-30,Alpha 2,2024-02-22T00:00:00+00:00,0,105.3274547,0,null
Tango-30,Alpha 2,2024-02-23T00:00:00+00:00,0,104.9846256,0,null
Tango-30,Alpha 2,2024-02-24T00:00:00+00:00,0,104.1224688,0,null
Tango-30,Alpha 2,2024-02-25T00:00:00+00:00,0,89.7842627,0,null
Tango-30,Alpha 2,2024-02-26T00:00:00+00:00,0,38.59805983,0,null
Tango-30,Alpha 2,2024-02-27T00:00:00+00:00,2.815585874,0.393513274,2.815585874,6562
Tango-30,Alpha 2,2024-02-28T00:00:00+00:00,151.9482846,19.34548381,151.9482846,null
Tango-30,Alpha 2,2024-02-29T00:00:00+00:00,412.8225208,70.94829892,412.7829781,null
Tango-31,Alpha 2,2024-02-01T00:00:00+00:00,0,0.0126985,0,null
Tango-31,Alpha 2,2024-02-02T00:00:00+00:00,null,0.0126985,null,null
Tango-31,Alpha 2,2024-02-03T00:00:00+00:00,243.8482056,81.29120086,237.9641642,14597
Tango-31,Alpha 2,2024-02-04T00:00:00+00:00,19.14938927,65.75574796,19.14938927,43170
Tango-31,Alpha 2,2024-02-05T00:00:00+00:00,19.14938927,56.43447622,19.14938927,42990
Tango-31,Alpha 2,2024-02-06T00:00:00+00:00,7.688799858,48.31019683,7.688799858,27560
Tango-31,Alpha 2,2024-02-07T00:00:00+00:00,2.997704983,41.83698371,2.997704983,10958
Tango-31,Alpha 2,2024-02-08T00:00:00+00:00,2.854202032,42.24109871,2.854202032,42540
Tango-31,Alpha 2,2024-02-09T00:00:00+00:00,2.804836988,42.64178971,2.804836988,42540
Tango-31,Alpha 2,2024-02-10T00:00:00+00:00,3.233618975,37.71576837,3.233618975,57060
Tango-31,Alpha 2,2024-02-11T00:00:00+00:00,2.50229001,7.547528923,2.50229001,42300
Tango-31,Alpha 2,2024-02-12T00:00:00+00:00,2.708779454,5.492452696,2.708779454,37860
Tango-31,Alpha 2,2024-02-13T00:00:00+00:00,3.052294016,3.48031579,3.052294016,14490
Tango-31,Alpha 2,2024-02-14T00:00:00+00:00,1.789083958,2.742851302,1.789083958,22416
Tango-31,Alpha 2,2024-02-15T00:00:00+00:00,8.095813751,3.380114898,8.095813751,43230
Tango-31,Alpha 2,2024-02-16T00:00:00+00:00,12.00893974,4.524457112,12.00893974,41040
Tango-31,Alpha 2,2024-02-17T00:00:00+00:00,10.95755005,5.543546245,10.95755005,41100
Tango-31,Alpha 2,2024-02-18T00:00:00+00:00,4.042943954,5.644711867,4.042943954,41100
Tango-31,Alpha 2,2024-02-19T00:00:00+00:00,5.21687603,5.984035119,5.21687603,41100
Tango-31,Alpha 2,2024-02-20T00:00:00+00:00,3.259644985,6.052893311,3.259644985,41010
Tango-31,Alpha 2,2024-02-21T00:00:00+00:00,3.149235964,6.065011054,3.149235964,41190
Tango-31,Alpha 2,2024-02-22T00:00:00+00:00,3.248486996,6.247436434,3.248486996,41100
Tango-31,Alpha 2,2024-02-23T00:00:00+00:00,3.227260113,5.638867229,3.227260113,41100
Tango-31,Alpha 2,2024-02-24T00:00:00+00:00,4.663380146,4.72067228,4.663380146,41100
Tango-31,Alpha 2,2024-02-25T00:00:00+00:00,10.41551971,4.652918488,10.41551971,41100
Tango-31,Alpha 2,2024-02-26T00:00:00+00:00,8.182617188,5.170377642,8.182617188,41100
Tango-31,Alpha 2,2024-02-27T00:00:00+00:00,4.913750112,5.132486902,4.913750112,67860
Tango-31,Alpha 2,2024-02-28T00:00:00+00:00,1.108461976,4.863589026,1.108461976,13980
Tango-31,Alpha 2,2024-02-29T00:00:00+00:00,0,4.469934531,0,1640
Tango-32,Alpha 2,2024-02-01T00:00:00+00:00,null,1.809246182,null,null
Tango-32,Alpha 2,2024-02-02T00:00:00+00:00,3.693372011,1.809082667,3.693372011,207540
Tango-32,Alpha 2,2024-02-03T00:00:00+00:00,0,1.809082667,0,null
Tango-32,Alpha 2,2024-02-04T00:00:00+00:00,3.854711056,2.101315294,-24.85374164,null
Tango-32,Alpha 2,2024-02-05T00:00:00+00:00,3.854711056,2.137708017,3.854711056,null
Tango-32,Alpha 2,2024-02-06T00:00:00+00:00,null,2.493992686,null,null
Tango-32,Alpha 2,2024-02-07T00:00:00+00:00,4.093516827,2.582718492,4.093516827,null
Tango-32,Alpha 2,2024-02-08T00:00:00+00:00,0,2.582718492,0,null
Tango-32,Alpha 2,2024-02-09T00:00:00+00:00,4.198046207,2.813479594,4.198046207,null
Tango-32,Alpha 2,2024-02-10T00:00:00+00:00,0,2.285855021,0,null
Tango-32,Alpha 2,2024-02-11T00:00:00+00:00,3.774775982,2.825108732,3.774775982,null
Tango-32,Alpha 2,2024-02-12T00:00:00+00:00,1.887387991,2.54406258,1.887387991,null
Tango-32,Alpha 2,2024-02-13T00:00:00+00:00,4.005138874,2.565552269,4.005138874,null
Tango-32,Alpha 2,2024-02-14T00:00:00+00:00,0,2.244858235,0,null
Tango-32,Alpha 2,2024-02-15T00:00:00+00:00,3.84036994,2.213214874,3.84036994,null
Tango-32,Alpha 2,2024-02-16T00:00:00+00:00,0,2.213214874,0,null
Tango-32,Alpha 2,2024-02-17T00:00:00+00:00,3.816117048,2.165473729,3.816117048,null
Tango-32,Alpha 2,2024-02-18T00:00:00+00:00,0,2.165473729,0,null
Tango-32,Alpha 2,2024-02-19T00:00:00+00:00,3.898072004,2.180885732,-26.50396521,null
Tango-32,Alpha 2,2024-02-20T00:00:00+00:00,0,1.944962233,0,null
Tango-32,Alpha 2,2024-02-21T00:00:00+00:00,3.595274925,1.89372924,3.595274925,null
Tango-32,Alpha 2,2024-02-22T00:00:00+00:00,2.972259998,2.265261739,2.972259998,null
Tango-32,Alpha 2,2024-02-23T00:00:00+00:00,0,1.785215497,0,null
Tango-32,Alpha 2,2024-02-24T00:00:00+00:00,3.397120953,2.209855616,3.397120953,null
Tango-32,Alpha 2,2024-02-25T00:00:00+00:00,0,1.732840985,0,null
Tango-32,Alpha 2,2024-02-26T00:00:00+00:00,3.570312023,2.179129988,3.570312023,null
Tango-32,Alpha 2,2024-02-27T00:00:00+00:00,1.785156012,1.915015489,1.785156012,null
Tango-32,Alpha 2,2024-02-28T00:00:00+00:00,3.880429029,2.400069118,3.880429029,null
Tango-32,Alpha 2,2024-02-29T00:00:00+00:00,3.768642902,2.421740115,3.768642902,null
Tango-33,Alpha 2,2024-02-01T00:00:00+00:00,33.54370117,31.16636252,33.54370117,24660
Tango-33,Alpha 2,2024-02-02T00:00:00+00:00,34.4614296,30.96327519,34.4614296,21940
Tango-33,Alpha 2,2024-02-03T00:00:00+00:00,24.55125046,30.93668389,17.36997062,24660
Tango-33,Alpha 2,2024-02-04T00:00:00+00:00,37.99330902,31.23846507,29.88098941,24660
Tango-33,Alpha 2,2024-02-05T00:00:00+00:00,37.99330902,32.85556626,37.99330902,32850
Tango-33,Alpha 2,2024-02-06T00:00:00+00:00,37.84592056,33.46002364,32.01540298,19740
Tango-33,Alpha 2,2024-02-07T00:00:00+00:00,37.23347092,33.560045,37.23347092,21900
Tango-33,Alpha 2,2024-02-08T00:00:00+00:00,22.28189087,33.2380352,22.28189087,24675
Tango-33,Alpha 2,2024-02-09T00:00:00+00:00,33.80945969,33.27125502,33.80945969,24660
Tango-33,Alpha 2,2024-02-10T00:00:00+00:00,36.86735916,33.57199621,29.84633052,32850
Tango-33,Alpha 2,2024-02-11T00:00:00+00:00,23.11211967,33.39210486,23.11211967,32900
Tango-33,Alpha 2,2024-02-12T00:00:00+00:00,28.31273937,32.18203366,28.31273937,24645
Tango-33,Alpha 2,2024-02-13T00:00:00+00:00,24.39241028,30.48192132,16.96328159,21920
Tango-33,Alpha 2,2024-02-14T00:00:00+00:00,37.29664993,30.41326249,37.29664993,32900
Tango-33,Alpha 2,2024-02-15T00:00:00+00:00,25.54213905,28.951846,25.54213905,41880
Tango-33,Alpha 2,2024-02-16T00:00:00+00:00,15.49524975,28.10351586,15.49524975,32160
Tango-33,Alpha 2,2024-02-17T00:00:00+00:00,25.26732063,27.03574848,25.26732063,32880
Tango-33,Alpha 2,2024-02-18T00:00:00+00:00,25.15584946,25.57180977,25.15584946,83760
Tango-33,Alpha 2,2024-02-19T00:00:00+00:00,14.6096096,24.50899601,14.6096096,32200
Tango-33,Alpha 2,2024-02-20T00:00:00+00:00,34.99934006,25.3448211,33.67250053,32880
Tango-33,Alpha 2,2024-02-21T00:00:00+00:00,26.61487961,25.62262976,21.64020242,32880
Tango-33,Alpha 2,2024-02-22T00:00:00+00:00,26.69239998,24.29709852,26.69239998,32880
Tango-33,Alpha 2,2024-02-23T00:00:00+00:00,34.05730057,25.36149371,34.05730057,32880
Tango-33,Alpha 2,2024-02-24T00:00:00+00:00,18.91291046,25.7887013,18.91291046,32880
Tango-33,Alpha 2,2024-02-25T00:00:00+00:00,29.98700905,26.37866235,23.8330933,24660
Tango-33,Alpha 2,2024-02-26T00:00:00+00:00,29.02679062,26.86252999,29.02679062,32880
Tango-33,Alpha 2,2024-02-27T00:00:00+00:00,25.16844559,28.18238449,25.16844559,32880
Tango-33,Alpha 2,2024-02-28T00:00:00+00:00,34.80916977,28.1586132,34.80916977,32880
Tango-33,Alpha 2,2024-02-29T00:00:00+00:00,34.04084015,29.08685827,26.78596208,32880
Tango-34,Alpha 2,2024-02-01T00:00:00+00:00,13.27188969,9.281073952,13.27188969,32550
Tango-34,Alpha 2,2024-02-02T00:00:00+00:00,8.835749626,11.04822388,8.835749626,39600
Tango-34,Alpha 2,2024-02-03T00:00:00+00:00,13.72115993,11.49371322,13.72115993,33360
Tango-34,Alpha 2,2024-02-04T00:00:00+00:00,9.037572861,11.14283603,9.037572861,32880
Tango-34,Alpha 2,2024-02-05T00:00:00+00:00,9.037572861,10.87967813,9.037572861,40890
Tango-34,Alpha 2,2024-02-06T00:00:00+00:00,13.7754097,11.34004056,13.7754097,25200
Tango-34,Alpha 2,2024-02-07T00:00:00+00:00,18.28488922,12.00998795,18.28488922,19155
Tango-34,Alpha 2,2024-02-08T00:00:00+00:00,23.02602959,13.62378418,23.02602959,18456
Tango-34,Alpha 2,2024-02-09T00:00:00+00:00,12.71576977,13.55426919,12.71576977,29740
Tango-34,Alpha 2,2024-02-10T00:00:00+00:00,10.24510002,13.73043799,10.24510002,49290
Tango-34,Alpha 2,2024-02-11T00:00:00+00:00,5.201805115,12.66551864,5.201805115,30120
Tango-34,Alpha 2,2024-02-12T00:00:00+00:00,2.840701059,11.89090967,2.840701059,42900
Tango-34,Alpha 2,2024-02-13T00:00:00+00:00,0,10.76121306,0,37640
Tango-34,Alpha 2,2024-02-14T00:00:00+00:00,null,10.33061354,null,211800
Tango-34,Alpha 2,2024-02-15T00:00:00+00:00,null,9.004900925,null,null
Tango-34,Alpha 2,2024-02-16T00:00:00+00:00,null,6.200675192,null,105000
Tango-34,Alpha 2,2024-02-17T00:00:00+00:00,null,4.571901549,null,23400
Tango-34,Alpha 2,2024-02-18T00:00:00+00:00,17.9757309,6.504559267,17.9757309,23400
Tango-34,Alpha 2,2024-02-19T00:00:00+00:00,14.04738998,8.715955485,14.04738998,67440
Tango-34,Alpha 2,2024-02-20T00:00:00+00:00,6.437777042,9.615224481,6.437777042,44940
Tango-34,Alpha 2,2024-02-21T00:00:00+00:00,7.622557163,11.52086377,7.622557163,43620
Tango-34,Alpha 2,2024-02-22T00:00:00+00:00,1.338601947,9.484411407,1.338601947,14940
Tango-34,Alpha 2,2024-02-23T00:00:00+00:00,3.761141062,8.530533016,3.761141062,40350
Tango-34,Alpha 2,2024-02-24T00:00:00+00:00,5.68767786,8.124410851,5.68767786,22560
Tango-34,Alpha 2,2024-02-25T00:00:00+00:00,0.823979914,7.211856984,0.823979914,36140
Tango-34,Alpha 2,2024-02-26T00:00:00+00:00,0,4.964890622,0,24580
Tango-34,Alpha 2,2024-02-27T00:00:00+00:00,0,3.208966874,0,28770
Tango-34,Alpha 2,2024-02-28T00:00:00+00:00,null,2.747708278,null,45000
Tango-34,Alpha 2,2024-02-29T00:00:00+00:00,11.2479496,3.265621483,11.2479496,29475
Tango-35,Alpha 2,2024-02-01T00:00:00+00:00,136.4671936,134.7812366,129.4448588,4263
Tango-35,Alpha 2,2024-02-02T00:00:00+00:00,137.0449982,134.5001869,137.0449982,4973
Tango-35,Alpha 2,2024-02-03T00:00:00+00:00,133.6307983,134.7294369,133.6307983,4487
Tango-35,Alpha 2,2024-02-04T00:00:00+00:00,134.3105011,134.8172245,134.3105011,4487
Tango-35,Alpha 2,2024-02-05T00:00:00+00:00,134.3105011,134.9773121,126.9650191,4263
Tango-35,Alpha 2,2024-02-06T00:00:00+00:00,135.107605,134.3956871,135.107605,4973
Tango-35,Alpha 2,2024-02-07T00:00:00+00:00,134.1085968,134.5912113,134.1085968,4263
Tango-35,Alpha 2,2024-02-08T00:00:00+00:00,134.2494965,134.9037113,134.2494965,5329
Tango-35,Alpha 2,2024-02-09T00:00:00+00:00,139.8372955,135.3249741,139.8372955,4782
Tango-35,Alpha 2,2024-02-10T00:00:00+00:00,130.2449036,134.4749622,123.2070502,6235
Tango-35,Alpha 2,2024-02-11T00:00:00+00:00,132.5782928,134.343399,132.5782928,6184
Tango-35,Alpha 2,2024-02-12T00:00:00+00:00,122.5414467,132.8722672,122.5414467,4260
Tango-35,Alpha 2,2024-02-13T00:00:00+00:00,137.4364014,133.2630048,130.0249498,4263
Tango-35,Alpha 2,2024-02-14T00:00:00+00:00,136.5046997,133.4376416,136.5046997,4712
Tango-35,Alpha 2,2024-02-15T00:00:00+00:00,134.1766052,133.4461427,134.1766052,4260
Tango-35,Alpha 2,2024-02-16T00:00:00+00:00,134.1295013,133.4311433,134.1295013,5887
Tango-35,Alpha 2,2024-02-17T00:00:00+00:00,102.7127991,128.7905812,102.7127991,5631
Tango-35,Alpha 2,2024-02-18T00:00:00+00:00,129.3789063,128.6823316,129.3789063,4263
Tango-35,Alpha 2,2024-02-19T00:00:00+00:00,130.9152985,128.4744573,130.9152985,4260
Tango-35,Alpha 2,2024-02-20T00:00:00+00:00,129.3509979,129.3256512,122.3438324,4484
Tango-35,Alpha 2,2024-02-21T00:00:00+00:00,132.5765076,128.7181644,132.5765076,4257
Tango-35,Alpha 2,2024-02-22T00:00:00+00:00,118.4884033,126.4661274,118.4884033,4256
Tango-35,Alpha 2,2024-02-23T00:00:00+00:00,123.4160995,125.1210642,116.3334315,4257
Tango-35,Alpha 2,2024-02-24T00:00:00+00:00,135.5740051,125.3016272,135.5740051,4260
Tango-35,Alpha 2,2024-02-25T00:00:00+00:00,131.3370056,128.879653,131.3370056,4260
Tango-35,Alpha 2,2024-02-26T00:00:00+00:00,133.0626068,129.3401155,133.0626068,4257
Tango-35,Alpha 2,2024-02-27T00:00:00+00:00,135.0751572,129.8600979,135.0751572,6831
Tango-35,Alpha 2,2024-02-28T00:00:00+00:00,141.4656982,131.3744354,141.4656982,4260
Tango-35,Alpha 2,2024-02-29T00:00:00+00:00,142.017395,132.5545464,134.5199273,4263
Tango-36,Alpha 2,2024-02-01T00:00:00+00:00,53.15711975,54.11649179,53.15711975,5167
Tango-36,Alpha 2,2024-02-02T00:00:00+00:00,59.21033096,56.13947582,59.21033096,5314
Tango-36,Alpha 2,2024-02-03T00:00:00+00:00,56.53968811,55.14357853,56.53968811,5952
Tango-36,Alpha 2,2024-02-04T00:00:00+00:00,65.90276337,55.6746726,65.90276337,9887
Tango-36,Alpha 2,2024-02-05T00:00:00+00:00,65.90276337,57.29228163,65.90276337,5480
Tango-36,Alpha 2,2024-02-06T00:00:00+00:00,47.93941879,56.51076412,47.93941879,6224
Tango-36,Alpha 2,2024-02-07T00:00:00+00:00,58.15858078,57.23503923,58.15858078,5299
Tango-36,Alpha 2,2024-02-08T00:00:00+00:00,62.21532059,58.62824821,62.21532059,5751
Tango-36,Alpha 2,2024-02-09T00:00:00+00:00,64.34612274,60.02687359,64.34612274,6760
Tango-36,Alpha 2,2024-02-10T00:00:00+00:00,85.93743896,63.36776209,85.93743896,6252
Tango-36,Alpha 2,2024-02-11T00:00:00+00:00,105.2929001,69.46191359,105.2929001,9333
Tango-36,Alpha 2,2024-02-12T00:00:00+00:00,142.9419975,79.09181786,142.9419975,5790
Tango-36,Alpha 2,2024-02-13T00:00:00+00:00,72.73999023,79.94647121,72.73999023,5268
Tango-36,Alpha 2,2024-02-14T00:00:00+00:00,60.8604393,81.56159878,60.8604393,5348
Tango-36,Alpha 2,2024-02-15T00:00:00+00:00,22.63516998,77.12117243,22.63516998,44970
Tango-36,Alpha 2,2024-02-16T00:00:00+00:00,36.56985855,73.91548967,36.56985855,7968
Tango-36,Alpha 2,2024-02-17T00:00:00+00:00,58.06999969,73.13097429,58.06999969,7660
Tango-36,Alpha 2,2024-02-18T00:00:00+00:00,62.37480927,70.18564558,62.37480927,6578
Tango-36,Alpha 2,2024-02-19T00:00:00+00:00,65.75791931,65.24377298,65.75791931,5404
Tango-36,Alpha 2,2024-02-20T00:00:00+00:00,63.02632141,55.25431347,61.86092589,5231
Tango-36,Alpha 2,2024-02-21T00:00:00+00:00,61.45397949,53.84356213,61.45397949,5199
Tango-36,Alpha 2,2024-02-22T00:00:00+00:00,58.29888916,53.52336836,58.29888916,4740
Tango-36,Alpha 2,2024-02-23T00:00:00+00:00,56.96076965,57.81406832,56.96076965,4765
Tango-36,Alpha 2,2024-02-24T00:00:00+00:00,80.92999268,63.35908508,80.92999268,5246
Tango-36,Alpha 2,2024-02-25T00:00:00+00:00,60.11785889,63.61506748,60.11785889,5384
Tango-36,Alpha 2,2024-02-26T00:00:00+00:00,63.50254059,63.7560339,63.50254059,5404
Tango-36,Alpha 2,2024-02-27T00:00:00+00:00,61.34475517,63.20438838,61.34475517,8226
Tango-36,Alpha 2,2024-02-28T00:00:00+00:00,91.34207153,66.74385715,91.34207153,5900
Tango-36,Alpha 2,2024-02-29T00:00:00+00:00,72.74043274,68.1546638,72.74043274,5303
Tango-37,Alpha 2,2024-02-01T00:00:00+00:00,0,2.267090142,-4.264829848,null
Tango-37,Alpha 2,2024-02-02T00:00:00+00:00,3.672964096,2.268076032,0.022410032,null
Tango-37,Alpha 2,2024-02-03T00:00:00+00:00,0,2.268076032,0,63720
Tango-37,Alpha 2,2024-02-04T00:00:00+00:00,3.702063084,2.283225417,-9.627697659,null
Tango-37,Alpha 2,2024-02-05T00:00:00+00:00,3.702063084,2.282761663,3.702063084,135780
Tango-37,Alpha 2,2024-02-06T00:00:00+00:00,0,2.282761663,0,123900
Tango-37,Alpha 2,2024-02-07T00:00:00+00:00,5.598478794,2.547724754,5.598478794,null
Tango-37,Alpha 2,2024-02-08T00:00:00+00:00,3.653526068,2.541136891,3.653526068,142560
Tango-37,Alpha 2,2024-02-09T00:00:00+00:00,0,2.541136891,-23.62053765,null
Tango-37,Alpha 2,2024-02-10T00:00:00+00:00,3.623671055,2.53497526,3.623671055,null
Tango-37,Alpha 2,2024-02-11T00:00:00+00:00,3.554714918,2.979314625,3.554714918,null
Tango-37,Alpha 2,2024-02-12T00:00:00+00:00,3.606929421,2.967422917,3.606929421,null
Tango-37,Alpha 2,2024-02-13T00:00:00+00:00,0,2.504665032,0,null
Tango-37,Alpha 2,2024-02-14T00:00:00+00:00,3.703107119,2.967553422,3.703107119,null
Tango-37,Alpha 2,2024-02-15T00:00:00+00:00,3.678016901,2.727495685,3.678016901,null
Tango-37,Alpha 2,2024-02-16T00:00:00+00:00,0,2.270804927,0,null
Tango-37,Alpha 2,2024-02-17T00:00:00+00:00,3.623054028,2.72368668,-0.177679412,172860
Tango-37,Alpha 2,2024-02-18T00:00:00+00:00,3.646245956,2.726508543,3.646245956,null
Tango-37,Alpha 2,2024-02-19T00:00:00+00:00,0.381183594,2.329817127,-8.765662922,null
Tango-37,Alpha 2,2024-02-20T00:00:00+00:00,3.257265091,2.286109086,3.257265091,null
Tango-37,Alpha 2,2024-02-21T00:00:00+00:00,3.680284977,2.746144708,3.680284977,null
Tango-37,Alpha 2,2024-02-22T00:00:00+00:00,3.598355055,2.7330507,-23.78718097,null
Tango-37,Alpha 2,2024-02-23T00:00:00+00:00,0,2.273298588,0,null
Tango-37,Alpha 2,2024-02-24T00:00:00+00:00,3.643364906,2.728719201,3.643364906,null
Tango-37,Alpha 2,2024-02-25T00:00:00+00:00,3.42818594,2.70436069,3.42818594,null
Tango-37,Alpha 2,2024-02-26T00:00:00+00:00,3.685224056,2.709232952,3.685224056,null
Tango-37,Alpha 2,2024-02-27T00:00:00+00:00,1.842612028,2.891911507,1.842612028,null
Tango-37,Alpha 2,2024-02-28T00:00:00+00:00,3.655391932,2.941677362,3.655391932,null
Tango-37,Alpha 2,2024-02-29T00:00:00+00:00,3.720079899,2.946651727,3.720079899,null
Tango-38,Alpha 2,2024-02-01T00:00:00+00:00,23.07290077,21.35643482,23.07290077,13706
Tango-38,Alpha 2,2024-02-02T00:00:00+00:00,19.79007912,21.33316231,19.79007912,13830
Tango-38,Alpha 2,2024-02-03T00:00:00+00:00,19.63941956,21.34057736,19.63941956,16224
Tango-38,Alpha 2,2024-02-04T00:00:00+00:00,22.85792923,21.72550607,22.85792923,13543
Tango-38,Alpha 2,2024-02-05T00:00:00+00:00,22.85792923,22.10557842,22.85792923,13740
Tango-38,Alpha 2,2024-02-06T00:00:00+00:00,23.14715004,22.08855724,23.14715004,12249
Tango-38,Alpha 2,2024-02-07T00:00:00+00:00,22.93309975,22.12920976,22.93309975,12917
Tango-38,Alpha 2,2024-02-08T00:00:00+00:00,19.64520073,21.74296355,19.64520073,13860
Tango-38,Alpha 2,2024-02-09T00:00:00+00:00,19.76322937,21.32925463,19.76322937,13780
Tango-38,Alpha 2,2024-02-10T00:00:00+00:00,19.63814926,21.3102634,19.63814926,21525
Tango-38,Alpha 2,2024-02-11T00:00:00+00:00,22.70639992,21.69363594,22.70639992,13880
Tango-38,Alpha 2,2024-02-12T00:00:00+00:00,21.2907896,21.49774349,21.2907896,14870
Tango-38,Alpha 2,2024-02-13T00:00:00+00:00,18.04884911,20.89660847,14.37343881,14640
Tango-38,Alpha 2,2024-02-14T00:00:00+00:00,18.57671928,20.32530463,18.57671928,14780
Tango-38,Alpha 2,2024-02-15T00:00:00+00:00,20.22413063,19.98668349,20.22413063,14480
Tango-38,Alpha 2,2024-02-16T00:00:00+00:00,23.58222008,20.47881091,23.58222008,12403
Tango-38,Alpha 2,2024-02-17T00:00:00+00:00,20.21121025,20.53480852,20.21121025,13920
Tango-38,Alpha 2,2024-02-18T00:00:00+00:00,20.10915947,20.59368479,20.10915947,15370
Tango-38,Alpha 2,2024-02-19T00:00:00+00:00,19.29920959,20.167786,19.29920959,15240
Tango-38,Alpha 2,2024-02-20T00:00:00+00:00,15.95995998,19.5014323,15.95995998,15660
Tango-38,Alpha 2,2024-02-21T00:00:00+00:00,16.07759094,19.25502503,16.07759094,14190
Tango-38,Alpha 2,2024-02-22T00:00:00+00:00,25.64068031,20.13802016,25.64068031,11430
Tango-38,Alpha 2,2024-02-23T00:00:00+00:00,18.84096909,19.96512496,18.84096909,14840
Tango-38,Alpha 2,2024-02-24T00:00:00+00:00,19.40789986,19.44333494,19.40789986,16488
Tango-38,Alpha 2,2024-02-25T00:00:00+00:00,16.31653976,18.95650113,16.31653976,15660
Tango-38,Alpha 2,2024-02-26T00:00:00+00:00,16.20908928,18.46899235,16.20908928,16416
Tango-38,Alpha 2,2024-02-27T00:00:00+00:00,16.39865971,18.10642362,16.39865971,16740
Tango-38,Alpha 2,2024-02-28T00:00:00+00:00,20.00992012,18.61266863,20.00992012,16608
Tango-38,Alpha 2,2024-02-29T00:00:00+00:00,16.45030975,18.65925848,16.45030975,17016
Tango-39,Alpha 2,2024-02-01T00:00:00+00:00,73.46703339,70.37681389,73.46703339,6972
Tango-39,Alpha 2,2024-02-02T00:00:00+00:00,68.38919067,70.49524689,68.38919067,8493
Tango-39,Alpha 2,2024-02-03T00:00:00+00:00,73.01428223,70.48062325,73.01428223,9810
Tango-39,Alpha 2,2024-02-04T00:00:00+00:00,71.18940735,71.75276184,69.00177155,7675
Tango-39,Alpha 2,2024-02-05T00:00:00+00:00,71.18940735,71.19034672,71.18940735,7451
Tango-39,Alpha 2,2024-02-06T00:00:00+00:00,71.97181702,71.22731495,71.97181702,9373
Tango-39,Alpha 2,2024-02-07T00:00:00+00:00,70.75112152,71.32343102,70.75112152,7485
Tango-39,Alpha 2,2024-02-08T00:00:00+00:00,60.91579056,70.11100626,58.69531631,12540
Tango-39,Alpha 2,2024-02-09T00:00:00+00:00,52.20132065,67.45279217,52.20132065,6125
Tango-39,Alpha 2,2024-02-10T00:00:00+00:00,82.04727173,69.1600523,82.04727173,7636
Tango-39,Alpha 2,2024-02-11T00:00:00+00:00,74.79351807,69.38245678,74.79351807,8296
Tango-39,Alpha 2,2024-02-12T00:00:00+00:00,76.64785004,70.06476212,76.64785004,8364
Tango-39,Alpha 2,2024-02-13T00:00:00+00:00,69.18882751,69.81468964,65.52506714,7185
Tango-39,Alpha 2,2024-02-14T00:00:00+00:00,73.0828476,69.95356846,73.0828476,9120
Tango-39,Alpha 2,2024-02-15T00:00:00+00:00,65.79904175,69.33455849,63.38969048,8302
Tango-39,Alpha 2,2024-02-16T00:00:00+00:00,69.4400177,70.40008688,69.4400177,9072
Tango-39,Alpha 2,2024-02-17T00:00:00+00:00,62.84159088,71.73012066,62.84159088,7375
Tango-39,Alpha 2,2024-02-18T00:00:00+00:00,75.83733368,70.9538784,75.83733368,6618
Tango-39,Alpha 2,2024-02-19T00:00:00+00:00,56.33041,68.64598989,56.33041,11991
Tango-39,Alpha 2,2024-02-20T00:00:00+00:00,71.39861298,67.98983526,71.39861298,6403
Tango-39,Alpha 2,2024-02-21T00:00:00+00:00,78.55754852,69.16092539,78.55754852,6669
Tango-39,Alpha 2,2024-02-22T00:00:00+00:00,68.41197968,68.5770669,68.41197968,6648
Tango-39,Alpha 2,2024-02-23T00:00:00+00:00,69.35240936,69.02123785,69.35240936,7445
Tango-39,Alpha 2,2024-02-24T00:00:00+00:00,73.59172058,69.54020071,65.82200216,7396
Tango-39,Alpha 2,2024-02-25T00:00:00+00:00,68.97306824,70.30663538,68.97306824,9487
Tango-39,Alpha 2,2024-02-26T00:00:00+00:00,65.86502838,69.06009722,65.86502838,7335
Tango-39,Alpha 2,2024-02-27T00:00:00+00:00,68.30821609,70.55732298,68.30821609,8706
Tango-39,Alpha 2,2024-02-28T00:00:00+00:00,70.60751343,70.45843554,70.60751343,6895
Tango-39,Alpha 2,2024-02-29T00:00:00+00:00,81.10193634,70.77648401,81.10193634,7215
Tango-40,Alpha 4,2024-02-01T00:00:00+00:00,282.3467102,278.9246788,282.3467102,3178
Tango-40,Alpha 4,2024-02-02T00:00:00+00:00,281.6885071,278.5220299,281.6885071,3056
Tango-40,Alpha 4,2024-02-03T00:00:00+00:00,275.3117981,278.0675659,275.3117981,3081
Tango-40,Alpha 4,2024-02-04T00:00:00+00:00,279.7792969,278.3232155,271.8379293,3207
Tango-40,Alpha 4,2024-02-05T00:00:00+00:00,272.139801,277.2731514,272.139801,8964
Tango-40,Alpha 4,2024-02-06T00:00:00+00:00,89.58144379,254.4881811,89.58144379,2857
Tango-40,Alpha 4,2024-02-07T00:00:00+00:00,306.8613892,258.3754301,306.8613892,8180
